system:index,LST,NDBI,NDVI,UHI,.geo
2465,36.0587588873899,0.02815317176282406,0.39362168312072754,0.54209589498901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2468,34.6325098530362,0.04345027729868889,0.32567745447158813,0.3511367613592303,"{""type"":""MultiPoint"",""coordinates"":[]}"
2469,37.977101799590116,0.00594537565484643,0.45099061727523804,0.7989410122826952,"{""type"":""MultiPoint"",""coordinates"":[]}"
2477,31.305148927241248,0.03454290330410004,0.44294795393943787,-0.0943604444995691,"{""type"":""MultiPoint"",""coordinates"":[]}"
2485,38.84698612415855,0.04674830287694931,0.31343141198158264,0.9154090013761895,"{""type"":""MultiPoint"",""coordinates"":[]}"
2487,38.23486889559484,0.11971794813871384,0.2562083303928375,0.8334532048561556,"{""type"":""MultiPoint"",""coordinates"":[]}"
2500,34.72695478391182,0.015126132406294346,0.4715476334095001,0.3637819037862022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2505,38.642006174139,0.04662163555622101,0.42305004596710205,0.8879644298291552,"{""type"":""MultiPoint"",""coordinates"":[]}"
2512,35.7889176871343,0.060683250427246094,0.22921954095363617,0.5059671120224511,"{""type"":""MultiPoint"",""coordinates"":[]}"
2513,38.35174122992839,0.12091795355081558,0.31195148825645447,0.8491011311103093,"{""type"":""MultiPoint"",""coordinates"":[]}"
2518,35.231098245204294,0.03399084135890007,0.4768736660480499,0.4312811947758388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2519,36.90897075807544,0.03425082936882973,0.4058400094509125,0.655929957847069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2522,37.01617981113225,0.055072762072086334,0.23778720200061798,0.670284076514903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2527,39.87441282166071,0.023095183074474335,0.38089093565940857,1.0529701897082289,"{""type"":""MultiPoint"",""coordinates"":[]}"
2530,38.098566449499,0.03700758144259453,0.42233148217201233,0.815203799323779,"{""type"":""MultiPoint"",""coordinates"":[]}"
2531,36.445134443979214,0.05397743359208107,0.2768898010253906,0.5938273526551344,"{""type"":""MultiPoint"",""coordinates"":[]}"
2535,37.95188636914139,0.03459211066365242,0.33158373832702637,0.7955649421598695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2537,34.96742266618202,0.06668417900800705,0.22258085012435913,0.39597792100202633,"{""type"":""MultiPoint"",""coordinates"":[]}"
2540,41.49950911733367,0.04739857465028763,0.17445451021194458,1.270552794997982,"{""type"":""MultiPoint"",""coordinates"":[]}"
2550,39.14287963234517,0.009778633713722229,0.4284757673740387,0.9550259031997885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2556,35.299543948584414,0.05487244576215744,0.31132179498672485,0.44044532523505525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2560,45.01128754318597,0.1791081428527832,0.19424186646938324,1.740741485435475,"{""type"":""MultiPoint"",""coordinates"":[]}"
2563,36.29885497889455,0.02116798609495163,0.3826749324798584,0.5742421334910406,"{""type"":""MultiPoint"",""coordinates"":[]}"
2569,37.250533436692024,0.030195264145731926,0.4767906963825226,0.701661461685349,"{""type"":""MultiPoint"",""coordinates"":[]}"
2570,35.953923872337214,0.09262372553348541,0.3253403604030609,0.5280596340231279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2578,20.513625523001565,0.020067185163497925,0.15389883518218994,-1.539227301677085,"{""type"":""MultiPoint"",""coordinates"":[]}"
2583,36.45059765463736,0.026555674150586128,0.2451392561197281,0.5945588167606227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2586,38.320397056683476,0.04524655640125275,0.4994553029537201,0.8449044894137885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2608,39.43464921817542,0.09611710906028748,0.1983092874288559,0.9940906569613307,"{""type"":""MultiPoint"",""coordinates"":[]}"
2612,36.39852721238077,0.01861402578651905,0.4956527650356293,0.5875871545182401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2613,39.381017466100275,0.09639424830675125,0.1876804381608963,0.986909952424722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2618,18.299971555319473,0.062461934983730316,0.25043514370918274,-1.835611336752873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2623,38.78969256094922,0.0014990119962021708,0.27154406905174255,0.9077380204117929,"{""type"":""MultiPoint"",""coordinates"":[]}"
2624,36.21594352997516,0.026926113292574883,0.3979804515838623,0.5631411980496989,"{""type"":""MultiPoint"",""coordinates"":[]}"
2638,39.308720056902644,0.0536503829061985,0.187825009226799,0.9772301207182533,"{""type"":""MultiPoint"",""coordinates"":[]}"
2641,41.68943160854019,0.026837777346372604,0.41468483209609985,1.295981337632572,"{""type"":""MultiPoint"",""coordinates"":[]}"
2644,39.28289395273498,0.1076628640294075,0.3020927608013153,0.9737722880690455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2654,38.536642503847474,0.04021678864955902,0.22016626596450806,0.8738573877135821,"{""type"":""MultiPoint"",""coordinates"":[]}"
2665,35.48098682554189,0.003952876199036837,0.29854705929756165,0.4647385403416267,"{""type"":""MultiPoint"",""coordinates"":[]}"
2671,38.69810071466952,0.09514772146940231,0.22215227782726288,0.8954748747816549,"{""type"":""MultiPoint"",""coordinates"":[]}"
2672,38.38251760986162,0.006115718279033899,0.29566478729248047,0.8532217514975992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2675,39.874261526221346,0.0707320049405098,0.3048669099807739,1.0529499329050147,"{""type"":""MultiPoint"",""coordinates"":[]}"
2687,38.10833631171448,0.01866581290960312,0.3553735017776489,0.816511876931134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2688,35.48726518695781,0.030133765190839767,0.3808894753456116,0.4655791442107417,"{""type"":""MultiPoint"",""coordinates"":[]}"
2693,39.49980255736966,0.02934442088007927,0.28387248516082764,1.0028139758950798,"{""type"":""MultiPoint"",""coordinates"":[]}"
2698,39.32104280713247,0.054362088441848755,0.37828999757766724,0.9788800020861943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2701,34.654456701366314,0.013913676142692566,0.3193385899066925,0.3540752041150723,"{""type"":""MultiPoint"",""coordinates"":[]}"
2707,38.9330210885675,0.015485174022614956,0.32977235317230225,0.9269281413508204,"{""type"":""MultiPoint"",""coordinates"":[]}"
2710,36.25614729681206,0.021150773391127586,0.275318443775177,0.5685240423489109,"{""type"":""MultiPoint"",""coordinates"":[]}"
2717,41.74287112305069,0.039787765592336655,0.3054933547973633,1.3031363036635537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2718,38.18575912032287,0.006827122066169977,0.40479862689971924,0.8268779435148299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2728,38.1190875356977,0.03971688821911812,0.30524373054504395,0.8179513481369645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2729,35.085284657464854,0.006214717403054237,0.34843215346336365,0.4117583514886629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2732,39.4323739314778,0.04424287751317024,0.37328049540519714,0.9937860209783625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2733,37.604473625723074,0.030983783304691315,0.29722294211387634,0.749050178680875,"{""type"":""MultiPoint"",""coordinates"":[]}"
2735,36.94879315330769,0.01907016523182392,0.4245584309101105,0.6612617406630054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2736,34.51052189433955,0.08605221658945084,0.36438682675361633,0.33480390899973084,"{""type"":""MultiPoint"",""coordinates"":[]}"
2737,38.8214101714384,0.04867233708500862,0.39489349722862244,0.9119846612675853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2740,38.77171693469387,0.08425353467464447,0.275762677192688,0.9053312808217957,"{""type"":""MultiPoint"",""coordinates"":[]}"
2744,34.089735032837496,0.009897131472826004,0.4245811998844147,0.2784651542803368,"{""type"":""MultiPoint"",""coordinates"":[]}"
2749,39.55641205689835,0.07124225050210953,0.2356531023979187,1.0103933682205672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2755,40.13825403687241,0.007609955966472626,0.2744041681289673,1.0882956403547108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2757,39.385916233576836,0.07093358784914017,0.30319300293922424,0.9875658437667286,"{""type"":""MultiPoint"",""coordinates"":[]}"
2764,37.32491013272278,0.15360036492347717,0.24401381611824036,0.7116196871383914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2786,39.139638866221446,0.05895954743027687,0.3447689414024353,0.9545920000900392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2804,36.91868562202649,0.05612202733755112,0.4081997573375702,0.6572306717888412,"{""type"":""MultiPoint"",""coordinates"":[]}"
2808,39.3846710794042,0.05162299424409866,0.3713214099407196,0.9873991312527742,"{""type"":""MultiPoint"",""coordinates"":[]}"
2821,36.572406724148664,0.09056752175092697,0.31304964423179626,0.6108677178163686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2822,39.15313453635417,0.02865888923406601,0.23938626050949097,0.9563989225939108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2824,39.72093692466433,0.06073964759707451,0.3141705095767975,1.0324214470850563,"{""type"":""MultiPoint"",""coordinates"":[]}"
2825,32.80413395186952,0.007065364625304937,0.4709087610244751,0.10633724204206534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2828,39.12796478919597,0.002756000030785799,0.3936595618724823,0.9530289689636257,"{""type"":""MultiPoint"",""coordinates"":[]}"
2832,36.0511209309351,0.002388396766036749,0.3826662600040436,0.5410732562266485,"{""type"":""MultiPoint"",""coordinates"":[]}"
2834,39.923663462738375,0.09075461328029633,0.24186159670352936,1.0595643114389852,"{""type"":""MultiPoint"",""coordinates"":[]}"
2836,35.17815522644332,0.03716115653514862,0.33267903327941895,0.42419270409095544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2839,34.085025390761984,0.04045001044869423,0.466777503490448,0.277834584759318,"{""type"":""MultiPoint"",""coordinates"":[]}"
2840,35.44359351202036,0.007505078334361315,0.4678260087966919,0.45973198497743356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2845,40.32143721296461,0.10850747674703598,0.3382846713066101,1.1128218624656827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2861,38.409197727239814,0.11417226493358612,0.33327949047088623,0.8567939271674596,"{""type"":""MultiPoint"",""coordinates"":[]}"
2863,43.32642030506332,0.17149098217487335,0.18096256256103516,1.5151562052190393,"{""type"":""MultiPoint"",""coordinates"":[]}"
2870,38.077866171592234,0.008739087730646133,0.38230982422828674,0.8124322587023589,"{""type"":""MultiPoint"",""coordinates"":[]}"
2871,34.6764565648308,0.003555710194632411,0.39017918705940247,0.3570207450170898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2876,35.559606486124494,0.10332148522138596,0.3012683689594269,0.4752648523036358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2878,38.56363539850878,0.03781729191541672,0.46898454427719116,0.877471440837915,"{""type"":""MultiPoint"",""coordinates"":[]}"
2886,37.88741670824419,0.08883053064346313,0.18670250475406647,0.786933160266384,"{""type"":""MultiPoint"",""coordinates"":[]}"
2890,39.25564798377468,0.06126950681209564,0.2438799887895584,0.97012435106629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2891,40.303976634160165,0.07744790613651276,0.30716341733932495,1.1104840820915263,"{""type"":""MultiPoint"",""coordinates"":[]}"
2895,32.58264969491631,0.006100758444517851,0.45110970735549927,0.07668292445678834,"{""type"":""MultiPoint"",""coordinates"":[]}"
2903,39.14212883858903,0.08087765425443649,0.22181838750839233,0.9549253801342132,"{""type"":""MultiPoint"",""coordinates"":[]}"
2905,36.86406805870331,0.08392602205276489,0.24207067489624023,0.649917977917052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2909,36.84699177861302,0.087290458381176,0.281131774187088,0.6476316509340931,"{""type"":""MultiPoint"",""coordinates"":[]}"
2910,43.53091147087247,0.18878057599067688,0.2192526012659073,1.5425353339106518,"{""type"":""MultiPoint"",""coordinates"":[]}"
2913,39.09146883925433,0.056638576090335846,0.32907605171203613,0.9481425607600197,"{""type"":""MultiPoint"",""coordinates"":[]}"
2916,41.660546577573825,0.0011521944543346763,0.20534352958202362,1.2921139481687776,"{""type"":""MultiPoint"",""coordinates"":[]}"
2928,38.917094417467354,0.10002442449331284,0.2711770832538605,0.9247957344277415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2935,36.7616400323692,0.07466819882392883,0.23697103559970856,0.636203986393101,"{""type"":""MultiPoint"",""coordinates"":[]}"
2938,36.566145994330554,0.06757193803787231,0.27375373244285583,0.6100294746252011,"{""type"":""MultiPoint"",""coordinates"":[]}"
2940,38.71888754543261,0.06432876735925674,0.2430802583694458,0.8982580038831071,"{""type"":""MultiPoint"",""coordinates"":[]}"
2945,15.483814031636712,0.01559483539313078,0.06001352146267891,-2.212664002826112,"{""type"":""MultiPoint"",""coordinates"":[]}"
2949,40.494227190633694,0.01623656414449215,0.2848123610019684,1.1359565490742867,"{""type"":""MultiPoint"",""coordinates"":[]}"
2960,38.00927249878447,0.013625817373394966,0.3521856665611267,0.8032483167564904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2961,38.70797458563021,0.010039808228611946,0.48097720742225647,0.8967968780214888,"{""type"":""MultiPoint"",""coordinates"":[]}"
2965,36.351785582447405,0.01984671875834465,0.40503424406051636,0.5813289619154568,"{""type"":""MultiPoint"",""coordinates"":[]}"
2973,41.525815153160636,0.04381011426448822,0.33872053027153015,1.274074885242921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2974,38.15564565750134,0.06525827199220657,0.2357880175113678,0.8228460804723436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2978,44.73363028106746,0.0954229086637497,0.30580586194992065,1.703566217341994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2983,36.34240002757463,0.047674935311079025,0.4147389531135559,0.5800723388545671,"{""type"":""MultiPoint"",""coordinates"":[]}"
2991,42.1001066924494,0.08319441229104996,0.3699018061161041,1.3509662360182713,"{""type"":""MultiPoint"",""coordinates"":[]}"
2992,37.632105370767704,0.07308290153741837,0.3139733076095581,0.7527497668785228,"{""type"":""MultiPoint"",""coordinates"":[]}"
2993,36.491835116964864,0.019024046137928963,0.4713713824748993,0.6000800615709435,"{""type"":""MultiPoint"",""coordinates"":[]}"
3008,38.32695597352324,0.03934518247842789,0.3473055362701416,0.8457826565831278,"{""type"":""MultiPoint"",""coordinates"":[]}"
3011,37.391225659534825,0.10973279178142548,0.3462058901786804,0.7204986102725757,"{""type"":""MultiPoint"",""coordinates"":[]}"
3014,40.21855284889227,0.060486357659101486,0.32078373432159424,1.0990467723137674,"{""type"":""MultiPoint"",""coordinates"":[]}"
3015,44.520777672004556,0.19043079018592834,0.18159492313861847,1.6750675829251025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3018,35.49057721446593,0.05249746888875961,0.4718780815601349,0.46602258843981664,"{""type"":""MultiPoint"",""coordinates"":[]}"
3022,35.70089199558254,0.048683278262615204,0.2819955050945282,0.49418143547438326,"{""type"":""MultiPoint"",""coordinates"":[]}"
3023,34.86808964390781,0.02995234914124012,0.28218626976013184,0.382678316643026,"{""type"":""MultiPoint"",""coordinates"":[]}"
3031,29.99880912433514,0.0049645137041807175,0.4772512912750244,-0.26926504459424205,"{""type"":""MultiPoint"",""coordinates"":[]}"
3033,39.00993317516037,0.04988043010234833,0.38406088948249817,0.937225827847126,"{""type"":""MultiPoint"",""coordinates"":[]}"
3036,35.993611454693564,0.011368561536073685,0.33295124769210815,0.5333733668706762,"{""type"":""MultiPoint"",""coordinates"":[]}"
3041,39.79948692967457,0.08747083693742752,0.3170625567436218,1.0429384329283933,"{""type"":""MultiPoint"",""coordinates"":[]}"
3045,36.466563318136025,0.028359297662973404,0.2725509703159332,0.5966964443390426,"{""type"":""MultiPoint"",""coordinates"":[]}"
3046,36.668023044746406,0.02314005233347416,0.3926001787185669,0.6236696965048141,"{""type"":""MultiPoint"",""coordinates"":[]}"
3056,38.515030440673115,0.0916823148727417,0.2866000235080719,0.870963769025456,"{""type"":""MultiPoint"",""coordinates"":[]}"
3058,40.23720082972994,0.03596363589167595,0.360521525144577,1.1015435328225798,"{""type"":""MultiPoint"",""coordinates"":[]}"
3064,39.57805922089028,0.07887911796569824,0.2885866165161133,1.0132916865239439,"{""type"":""MultiPoint"",""coordinates"":[]}"
3068,32.67750086305614,0.08676303923130035,0.43104758858680725,0.08938245760666451,"{""type"":""MultiPoint"",""coordinates"":[]}"
3073,36.972479823229605,0.0474078543484211,0.4386845827102661,0.6644331264854773,"{""type"":""MultiPoint"",""coordinates"":[]}"
3080,39.25310869869736,0.1063692644238472,0.2780243754386902,0.9697843685900716,"{""type"":""MultiPoint"",""coordinates"":[]}"
3092,34.17901136101267,0.0412147156894207,0.42524254322052,0.29041827738250553,"{""type"":""MultiPoint"",""coordinates"":[]}"
3107,37.733011337600146,0.07093052566051483,0.39918267726898193,0.7662599712960354,"{""type"":""MultiPoint"",""coordinates"":[]}"
3112,34.67990616425425,0.015127521008253098,0.4794944226741791,0.35748260861973186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3113,36.148203164970994,0.0661725252866745,0.3795948922634125,0.5540715046782163,"{""type"":""MultiPoint"",""coordinates"":[]}"
3123,36.12945505793857,0.05438538268208504,0.32516172528266907,0.5515613383679322,"{""type"":""MultiPoint"",""coordinates"":[]}"
3125,34.00424746237735,0.04300206899642944,0.38123828172683716,0.2670193043635433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3140,36.24304960563251,0.058366063982248306,0.34109288454055786,0.5667704048704945,"{""type"":""MultiPoint"",""coordinates"":[]}"
3151,41.52105921095625,0.08145038038492203,0.3593634068965912,1.2734381166414586,"{""type"":""MultiPoint"",""coordinates"":[]}"
3164,34.75727953072294,0.013873053714632988,0.46180883049964905,0.36784205544212784,"{""type"":""MultiPoint"",""coordinates"":[]}"
3166,39.73588202208492,0.02359519712626934,0.41129395365715027,1.0344224320369884,"{""type"":""MultiPoint"",""coordinates"":[]}"
3167,35.97128983824382,0.051661234349012375,0.37114226818084717,0.5303847467659194,"{""type"":""MultiPoint"",""coordinates"":[]}"
3181,37.67556823428066,0.16799937188625336,0.2853516936302185,0.7585689685477912,"{""type"":""MultiPoint"",""coordinates"":[]}"
3183,38.403589875876946,0.07056429982185364,0.3583201467990875,0.8560430972548819,"{""type"":""MultiPoint"",""coordinates"":[]}"
3191,41.61778998193387,0.09558156132698059,0.1642766147851944,1.286389308036723,"{""type"":""MultiPoint"",""coordinates"":[]}"
3194,39.369148917193854,0.08557138592004776,0.31786832213401794,0.9853208836421866,"{""type"":""MultiPoint"",""coordinates"":[]}"
3195,38.49906689169859,0.017290744930505753,0.3470630943775177,0.868826424558672,"{""type"":""MultiPoint"",""coordinates"":[]}"
3198,33.29994913807582,0.039779454469680786,0.4052809774875641,0.17272146816099623,"{""type"":""MultiPoint"",""coordinates"":[]}"
3202,39.56023345555735,0.0020988048054277897,0.4493577480316162,1.0109050116710443,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203,37.53358688913386,0.06998588144779205,0.3404311537742615,0.7395592205951063,"{""type"":""MultiPoint"",""coordinates"":[]}"
3207,32.38915569919328,0.01473876740783453,0.4015873074531555,0.05077619646199758,"{""type"":""MultiPoint"",""coordinates"":[]}"
3208,39.988216355626776,3.5729698720388114E-4,0.3656764626502991,1.0682072371850144,"{""type"":""MultiPoint"",""coordinates"":[]}"
3214,41.43054235950348,0.07409441471099854,0.20111078023910522,1.2613189010514896,"{""type"":""MultiPoint"",""coordinates"":[]}"
3222,36.23787075500343,0.05336816608905792,0.2812044024467468,0.5660770134602243,"{""type"":""MultiPoint"",""coordinates"":[]}"
3227,34.58892488007217,0.03594609722495079,0.39635130763053894,0.3453012105711034,"{""type"":""MultiPoint"",""coordinates"":[]}"
3229,38.17491594742489,0.006237608380615711,0.3501057028770447,0.8254261613558087,"{""type"":""MultiPoint"",""coordinates"":[]}"
3237,38.28890562584462,0.024341078475117683,0.2197522222995758,0.8406881315373571,"{""type"":""MultiPoint"",""coordinates"":[]}"
3239,35.468849024364715,0.08337035775184631,0.3248079717159271,0.4631134216273383,"{""type"":""MultiPoint"",""coordinates"":[]}"
3243,39.06093748951844,0.024158788844943047,0.32702407240867615,0.9440547472339924,"{""type"":""MultiPoint"",""coordinates"":[]}"
3244,39.02221000681283,0.029431438073515892,0.29773566126823425,0.938869561220193,"{""type"":""MultiPoint"",""coordinates"":[]}"
3254,14.753479678400879,0.013482891954481602,0.07907040417194366,-2.310447778306232,"{""type"":""MultiPoint"",""coordinates"":[]}"
3263,35.10177484814045,0.1037299782037735,0.38142892718315125,0.4139662075144718,"{""type"":""MultiPoint"",""coordinates"":[]}"
3278,40.30626529464109,0.07633966952562332,0.25873783230781555,1.1107905086776861,"{""type"":""MultiPoint"",""coordinates"":[]}"
3280,38.25660563193719,0.030958572402596474,0.3688243329524994,0.8363635159167724,"{""type"":""MultiPoint"",""coordinates"":[]}"
3284,35.97503055113674,0.0038185797166079283,0.32312729954719543,0.5308855872755247,"{""type"":""MultiPoint"",""coordinates"":[]}"
3290,40.5677085547228,0.049055665731430054,0.4272342920303345,1.1457948993808644,"{""type"":""MultiPoint"",""coordinates"":[]}"
3292,40.556058148237696,0.05135005712509155,0.37963831424713135,1.1442350374807033,"{""type"":""MultiPoint"",""coordinates"":[]}"
3298,38.61789716822909,0.09263711422681808,0.30615028738975525,0.8847364978408843,"{""type"":""MultiPoint"",""coordinates"":[]}"
3299,38.603406348398494,0.04923393949866295,0.3421182930469513,0.8827963356856192,"{""type"":""MultiPoint"",""coordinates"":[]}"
3302,36.98264914133614,0.15823905169963837,0.29177621006965637,0.6657946868641031,"{""type"":""MultiPoint"",""coordinates"":[]}"
3306,41.04688591052246,0.06522424519062042,0.37072446942329407,1.2099515021301008,"{""type"":""MultiPoint"",""coordinates"":[]}"
3307,39.134245566368406,0.06039350852370262,0.4093394875526428,0.9538698962760942,"{""type"":""MultiPoint"",""coordinates"":[]}"
3308,35.014813248552855,0.053034618496894836,0.26993200182914734,0.4023230012325954,"{""type"":""MultiPoint"",""coordinates"":[]}"
3312,36.21574521847333,0.050083328038454056,0.25023743510246277,0.5631146463103696,"{""type"":""MultiPoint"",""coordinates"":[]}"
3320,44.099679102483606,0.10719089210033417,0.3089902102947235,1.6186870939140101,"{""type"":""MultiPoint"",""coordinates"":[]}"
3321,36.49938641368965,0.0628124549984932,0.31676849722862244,0.6010910975440544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3324,34.16724911202772,0.037488292902708054,0.4797866642475128,0.28884344099587006,"{""type"":""MultiPoint"",""coordinates"":[]}"
3326,32.89847568135872,0.020547743886709213,0.4777618646621704,0.11896856693306275,"{""type"":""MultiPoint"",""coordinates"":[]}"
3334,41.59459693408212,0.042067937552928925,0.33892688155174255,1.283284012806139,"{""type"":""MultiPoint"",""coordinates"":[]}"
3339,37.285987990444255,0.08104173839092255,0.22904826700687408,0.7064084383385704,"{""type"":""MultiPoint"",""coordinates"":[]}"
3344,40.32632263735263,0.13652056455612183,0.24198660254478455,1.1134759673141905,"{""type"":""MultiPoint"",""coordinates"":[]}"
3348,35.428544981550544,0.0631677582859993,0.4603424668312073,0.45771715147241465,"{""type"":""MultiPoint"",""coordinates"":[]}"
3350,40.74147310097413,0.13586920499801636,0.205918550491333,1.1690600700547662,"{""type"":""MultiPoint"",""coordinates"":[]}"
3352,34.69491050878776,0.11375271528959274,0.32343271374702454,0.3594915261115497,"{""type"":""MultiPoint"",""coordinates"":[]}"
3358,39.485141459334386,0.06644700467586517,0.33857405185699463,1.0008510153521153,"{""type"":""MultiPoint"",""coordinates"":[]}"
3359,35.251024428946835,0.012703776359558105,0.3902636766433716,0.43394909266209236,"{""type"":""MultiPoint"",""coordinates"":[]}"
3362,37.526568808655895,0.008019271306693554,0.4740709364414215,0.7386195764407296,"{""type"":""MultiPoint"",""coordinates"":[]}"
3365,35.8898665391668,0.07008479535579681,0.3353596329689026,0.5194830582988199,"{""type"":""MultiPoint"",""coordinates"":[]}"
3367,37.029568389781616,0.07627478986978531,0.24014724791049957,0.6720766606414025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3377,34.05149053004851,0.06089666113257408,0.3851113021373749,0.2733446339905576,"{""type"":""MultiPoint"",""coordinates"":[]}"
3382,38.429568192460465,0.05877521634101868,0.4324391186237335,0.8595213094804186,"{""type"":""MultiPoint"",""coordinates"":[]}"
3398,39.94578834529369,0.07864979654550552,0.27297279238700867,1.0625265910287753,"{""type"":""MultiPoint"",""coordinates"":[]}"
3403,36.54888529037214,0.015977153554558754,0.34298262000083923,0.6077184553050496,"{""type"":""MultiPoint"",""coordinates"":[]}"
3412,42.251394572579386,0.05917678028345108,0.325712114572525,1.3712220271336,"{""type"":""MultiPoint"",""coordinates"":[]}"
3418,42.6865199905734,0.005445245187729597,0.20354099571704865,1.4294805576139276,"{""type"":""MultiPoint"",""coordinates"":[]}"
3424,34.0856266775092,0.05629967525601387,0.45247694849967957,0.27791509047293816,"{""type"":""MultiPoint"",""coordinates"":[]}"
3427,34.096941706191785,0.12511207163333893,0.33630046248435974,0.27943004895646995,"{""type"":""MultiPoint"",""coordinates"":[]}"
3440,38.46432774498629,0.023502865806221962,0.37789955735206604,0.8641752330770776,"{""type"":""MultiPoint"",""coordinates"":[]}"
3461,37.76201547697201,0.07744273543357849,0.37938112020492554,0.7701433080715364,"{""type"":""MultiPoint"",""coordinates"":[]}"
3467,37.51468624258763,0.05188451334834099,0.4558582305908203,0.7370286309136583,"{""type"":""MultiPoint"",""coordinates"":[]}"
3485,39.07297227127418,0.05879155173897743,0.4198111891746521,0.9456660727754269,"{""type"":""MultiPoint"",""coordinates"":[]}"
3496,37.94015417467756,0.05441723391413689,0.2039220929145813,0.7939941297446277,"{""type"":""MultiPoint"",""coordinates"":[]}"
3497,36.93115400697235,0.030568130314350128,0.48634952306747437,0.658900052051106,"{""type"":""MultiPoint"",""coordinates"":[]}"
3499,37.86573784303374,0.06693192571401596,0.34779682755470276,0.7840305975168571,"{""type"":""MultiPoint"",""coordinates"":[]}"
3500,38.453286948128834,0.08210399001836777,0.4211123287677765,0.8626969912331223,"{""type"":""MultiPoint"",""coordinates"":[]}"
3503,36.84638830978338,0.09542612731456757,0.3808417022228241,0.6475508530635218,"{""type"":""MultiPoint"",""coordinates"":[]}"
3504,42.01510325704288,0.09151101112365723,0.32026946544647217,1.3395852064856977,"{""type"":""MultiPoint"",""coordinates"":[]}"
3510,41.90980099180945,0.09025278687477112,0.16892677545547485,1.3254863858352481,"{""type"":""MultiPoint"",""coordinates"":[]}"
3512,39.65550074064117,0.09540504217147827,0.34618836641311646,1.0236602583248038,"{""type"":""MultiPoint"",""coordinates"":[]}"
3515,38.913384347111844,0.06383845955133438,0.25309520959854126,0.9242989966184748,"{""type"":""MultiPoint"",""coordinates"":[]}"
3522,39.041734240845926,0.024444758892059326,0.33624622225761414,0.941483642440192,"{""type"":""MultiPoint"",""coordinates"":[]}"
3524,37.69875596642402,0.07360076904296875,0.3985814154148102,0.7616735520632087,"{""type"":""MultiPoint"",""coordinates"":[]}"
3530,37.80698937436682,0.0033918884582817554,0.34891030192375183,0.7761648206374393,"{""type"":""MultiPoint"",""coordinates"":[]}"
3542,39.19499855123024,0.014678609557449818,0.32771873474121094,0.9620040559320875,"{""type"":""MultiPoint"",""coordinates"":[]}"
3544,38.933621832782535,0.062182266265153885,0.3427368998527527,0.9270085744253207,"{""type"":""MultiPoint"",""coordinates"":[]}"
3548,36.578457830669436,0.015086001716554165,0.41985884308815,0.6116778947426105,"{""type"":""MultiPoint"",""coordinates"":[]}"
3558,35.49586019667271,0.053060226142406464,0.45346754789352417,0.4667299219284912,"{""type"":""MultiPoint"",""coordinates"":[]}"
